id,prjId,Period,Time,StartDate,EndDate,forks,members,commits,issues,watchers,pullReq,CmtCmnt,pullReqCmnt,PR Issue Cmnt,issueCmnt,committers,MemCommitters,PRClosedCnt,IssueClosedCnt,PRClosedTime,IssueClosedTime,Health,Licence,ContribFile,OwnerFollower,AvgFollower,OwnerType
555,121353,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,5,10,24,6,11,18,0,0,0,0,6,1,12,0,3937.733333,,33,,,17,17,ORG
556,121353,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,5,10,27,6,11,18,0,0,0,0,6,1,12,0,3937.733333,,33,,,17,17,ORG
557,121353,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,7,10,35,7,11,21,0,0,4,4,8,2,14,0,3380.72619,,33,,,17,18,ORG
558,121353,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,9,10,40,10,11,28,0,0,6,6,9,2,18,0,2735.772222,,33,,,18,18,ORG
559,121353,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,11,10,54,11,13,29,0,0,6,6,9,2,18,0,2735.772222,,33,,,18,19,ORG
560,121353,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,14,10,65,14,14,39,0,0,8,8,12,3,25,0,14396.18533,,33,,,19,20,ORG
561,121569,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,5,55,0,8,0,0,0,0,0,3,1,0,0,,,33,,,4,4,ORG
562,121569,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,70,0,11,0,0,0,0,0,3,1,0,0,,,33,,,4,5,ORG
563,121569,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,90,0,13,0,0,0,0,0,3,1,0,0,,,33,,,4,5,ORG
564,121569,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,2,6,124,4,16,9,0,0,0,0,5,2,6,6,28.28333333,28.28611111,33,,,5,5,ORG
565,121569,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,2,6,149,4,20,9,0,0,0,0,6,3,6,6,28.28333333,28.28611111,33,,,6,6,ORG
566,121569,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,2,6,157,5,24,9,0,0,0,0,6,3,6,6,28.28333333,28.28611111,33,,,7,7,ORG
567,121569,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,2,6,172,9,26,9,2,0,0,2,6,3,6,8,28.28333333,16941.7,33,,,8,8,ORG
568,121569,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,6,6,174,11,35,15,2,0,0,2,6,3,10,8,112.7,16941.7,33,,,8,9,ORG
569,122385,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,5,4,118,7,28,16,0,0,5,5,5,3,9,0,939.7592593,,33,,,13,14,ORG
570,122385,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,6,5,119,11,30,17,0,0,6,10,5,3,9,1,939.7592593,4411.083333,33,,,14,11,ORG
571,122385,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,6,5,119,11,31,18,0,0,7,11,5,3,10,2,23342.55833,114689.4167,33,,,14,11,ORG
572,122385,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,7,6,151,12,34,21,0,0,7,13,6,4,12,5,22454.64861,121495.3367,33,,,14,10,ORG
573,122385,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,8,6,155,12,38,23,0,0,7,14,6,4,14,8,80324.15833,236105.425,33,,,15,10,ORG
574,122385,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,13,6,173,18,42,30,0,0,7,14,6,4,16,10,70617.51563,189418.5433,33,,,15,10,ORG
575,122385,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,13,6,177,18,45,36,0,6,8,15,6,4,22,16,56131.91894,124950.4625,33,,,16,11,ORG
576,122385,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,16,6,182,20,45,38,0,6,8,15,6,4,22,16,56131.91894,124950.4625,33,,,17,11,ORG
577,123740,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,23,122,9,66,0,0,0,0,14,9,1,0,6,,4764.741667,33,,,9,9,ORG
578,123740,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,26,142,15,70,0,0,0,0,29,10,2,0,10,,8465.1,33,,,8,8,ORG
579,123740,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,26,152,19,71,0,0,0,0,34,10,2,0,10,,8465.1,33,,,8,8,ORG
580,123740,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,26,172,19,73,0,0,0,0,35,11,3,0,10,,8465.1,33,,,8,8,ORG
581,123740,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,2,26,207,20,85,0,0,0,0,35,12,4,0,10,,8465.1,33,,,10,9,ORG
582,123740,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,10,26,219,23,106,9,0,0,2,46,14,5,6,26,2.061111111,181234.4276,33,,,10,10,ORG
583,123740,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,13,26,219,24,118,9,0,0,2,47,14,5,6,26,2.061111111,181234.4276,33,,,11,10,ORG
584,123740,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,15,26,220,24,119,9,0,0,2,48,14,5,6,26,2.061111111,181234.4276,33,,,11,11,ORG
585,124185,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,4,1,0,1,0,0,0,0,0,1,0,0,0,,,33,,,0,10,ORG
586,124185,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,5,1,0,1,0,0,0,0,0,1,0,0,0,,,33,,,0,8,ORG
587,124185,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,5,3,6,1,0,0,0,0,0,1,0,0,0,,,33,,,0,8,ORG
588,124185,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,5,67,6,1,0,0,0,0,0,3,1,0,0,,,33,,,0,9,ORG
589,124185,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,5,68,6,1,0,0,0,0,0,3,1,0,0,,,33,,,0,9,ORG
590,124185,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,5,72,6,1,0,0,0,0,0,3,1,0,0,,,33,,,0,9,ORG
591,124185,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,5,215,14,1,0,5,0,0,12,3,1,0,11,,240249.8182,33,,,0,9,ORG
592,124185,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,5,272,18,1,0,7,0,0,14,3,1,0,12,,220230.9125,33,,,0,10,ORG
593,124910,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,4,0,16,3,0,0,0,0,9,0,0,0,1,,70701.75,33,,,0,10,ORG
594,124910,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,5,0,51,3,0,0,0,0,19,0,0,0,9,,41589.90556,33,,,0,8,ORG
595,124910,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,5,0,79,3,0,0,0,0,46,0,0,0,36,,96577.28704,33,,,0,8,ORG
596,124910,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,5,0,101,3,0,0,0,0,73,0,0,0,62,,97901.94677,33,,,0,9,ORG
597,124910,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,5,128,119,3,0,1,0,0,87,4,1,0,79,,105413.7658,33,,,0,9,ORG
598,124910,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,5,206,120,3,0,7,0,0,91,5,1,0,81,,111926.0763,33,,,0,9,ORG
599,124910,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,5,329,132,3,0,17,0,0,114,5,1,0,88,,115218.9773,33,,,0,9,ORG
600,124910,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,5,376,156,3,0,22,0,0,167,5,1,0,108,,122956.5583,33,,,0,10,ORG
601,126388,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,16,10,0,6,0,0,0,0,0,3,0,0,0,,,50,Other,,4,4,ORG
602,126388,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,17,25,4,6,4,0,0,0,0,4,0,2,2,4.733333333,4.733333333,50,Other,,5,4,ORG
603,126388,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,19,49,4,7,4,0,0,0,0,4,0,2,2,4.733333333,4.733333333,50,Other,,5,4,ORG
604,126388,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,22,81,4,7,4,0,0,0,0,5,1,2,2,4.733333333,4.733333333,50,Other,,4,4,ORG
605,126388,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,22,97,6,11,7,0,0,1,2,6,1,4,3,176528.0125,117686.9056,50,Other,,5,4,ORG
606,126388,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,1,23,107,7,16,7,0,0,1,2,6,1,4,3,176528.0125,117686.9056,50,Other,,5,4,ORG
607,126388,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,2,23,127,7,16,7,0,0,1,2,6,1,4,3,176528.0125,117686.9056,50,Other,,5,4,ORG
608,126388,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,2,24,127,7,20,7,0,0,1,2,6,1,4,3,176528.0125,117686.9056,50,Other,,5,4,ORG
609,128184,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
610,128184,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,1,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,6,USR
611,128184,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,2,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,6,USR
612,128184,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,2,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,6,USR
613,128184,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,9,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,7,USR
614,128184,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,11,0,1,0,0,0,0,0,3,0,0,0,,,16,,,0,8,USR
615,128184,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,13,0,1,0,0,0,0,0,3,0,0,0,,,16,,,0,7,USR
616,128184,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,16,0,1,0,0,0,0,0,3,0,0,0,,,16,,,0,8,USR
617,128236,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
618,128236,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,1,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,6,USR
619,128236,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,2,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,6,USR
620,128236,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,2,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,6,USR
621,128236,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,7,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,7,USR
622,128236,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,10,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,8,USR
623,128236,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,12,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,7,USR
624,128236,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,14,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,8,USR
625,130195,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,19,32,0,3,0,0,0,0,0,2,2,0,0,,,33,,,14,12,ORG
626,130195,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,21,42,0,3,0,0,0,0,0,2,2,0,0,,,33,,,14,13,ORG
627,130195,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,22,48,0,3,0,0,0,0,0,2,2,0,0,,,33,,,15,12,ORG
628,130195,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,22,104,0,3,0,0,0,0,0,3,3,0,0,,,33,,,15,13,ORG
629,130195,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,24,119,0,4,0,0,0,0,0,3,3,0,0,,,33,,,16,12,ORG
630,130195,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,3,26,121,1,7,3,0,0,0,0,4,4,2,2,78.25,78.25,33,,,17,13,ORG
631,130195,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,3,28,130,1,7,3,0,0,0,0,4,4,2,2,78.25,78.25,33,,,19,14,ORG
632,130195,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,4,28,130,3,7,8,0,0,1,1,4,4,5,5,558.7433333,558.7433333,33,,,20,14,ORG
633,130785,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,7,5,47,8,53,13,1,0,5,5,10,3,6,0,7544.911111,,16,,,0,0,ORG
634,130785,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,8,6,47,10,66,14,1,0,5,5,10,3,6,0,7544.911111,,16,,,0,0,ORG
635,130785,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,8,7,51,10,71,15,1,0,9,9,10,3,7,1,16115.62381,67539.91667,16,,,1,1,ORG
636,130785,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,8,7,51,10,72,15,1,0,9,9,10,3,7,1,16115.62381,67539.91667,16,,,1,1,ORG
637,130785,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,8,7,52,13,75,16,1,0,10,10,11,3,8,3,78511.61458,194724.1222,16,,,1,1,ORG
638,130785,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,9,7,52,14,78,16,1,0,10,13,11,3,8,5,78511.61458,317201.1867,16,,,2,2,ORG
639,130785,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,9,7,52,14,79,16,1,0,10,13,11,3,8,5,78511.61458,317201.1867,16,,,2,2,ORG
640,130785,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,9,7,52,14,79,16,1,0,10,13,11,3,8,5,78511.61458,317201.1867,16,,,2,2,ORG
641,131245,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,8,60,0,7,0,0,0,0,0,2,2,0,0,,,50,GNU General Public License v3.0,,18,14,ORG
642,131245,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,8,145,0,7,0,0,0,0,0,3,3,0,0,,,50,GNU General Public License v3.0,,18,15,ORG
643,131245,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,8,166,0,7,0,0,0,0,0,3,3,0,0,,,50,GNU General Public License v3.0,,18,15,ORG
644,131245,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,8,172,0,7,0,0,0,0,0,3,3,0,0,,,50,GNU General Public License v3.0,,19,15,ORG
645,131245,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,8,191,0,7,0,0,0,0,0,3,3,0,0,,,50,GNU General Public License v3.0,,20,16,ORG
646,131245,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,8,196,0,7,0,0,0,0,0,4,4,0,0,,,50,GNU General Public License v3.0,,21,17,ORG
647,131245,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,201,0,8,0,0,0,0,0,4,4,0,0,,,50,GNU General Public License v3.0,,21,17,ORG
648,131245,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,203,0,8,0,0,0,0,0,4,4,0,0,,,50,GNU General Public License v3.0,,22,18,ORG
649,131468,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,1,18,63,2,67,2,0,0,0,1,5,3,1,0,28.66666667,,50,MIT License,,12,7,ORG
650,131468,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,6,20,97,10,67,14,1,0,0,3,7,3,9,8,134.2666667,147.4666667,50,MIT License,,12,6,ORG
651,131468,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,16,20,98,15,69,19,1,0,1,4,7,3,10,9,121.1633333,131.4407407,50,MIT License,,12,7,ORG
652,131468,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,20,20,98,20,72,21,1,0,2,5,7,3,10,9,121.1633333,131.4407407,50,MIT License,,12,7,ORG
653,131468,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,22,21,98,21,76,22,1,0,2,6,7,3,10,9,121.1633333,131.4407407,50,MIT License,,12,7,ORG
654,131468,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,28,22,98,22,82,29,1,0,2,6,7,3,10,9,121.1633333,131.4407407,50,MIT License,,13,7,ORG
655,131468,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,32,24,98,23,87,30,1,0,2,6,7,3,10,9,121.1633333,131.4407407,50,MIT License,,13,7,ORG
656,131468,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,34,24,98,23,89,30,1,0,2,6,7,3,10,9,121.1633333,131.4407407,50,MIT License,,13,7,ORG
657,133869,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,5,67,0,5,0,0,0,0,0,3,2,0,0,,,16,,,0,0,USR
658,133869,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,5,81,0,5,0,0,0,0,0,3,2,0,0,,,16,,,0,0,USR
659,133869,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,5,81,0,5,0,0,0,0,0,3,2,0,0,,,16,,,0,0,USR
660,133869,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,5,81,0,5,0,0,0,0,0,3,2,0,0,,,16,,,0,0,USR
661,133869,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,7,87,0,5,0,0,0,0,0,5,4,0,0,,,16,,,0,0,USR
662,133869,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,7,88,0,5,0,0,0,0,0,5,4,0,0,,,16,,,0,0,USR
663,133869,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,7,93,0,5,0,0,0,0,0,5,4,0,0,,,16,,,0,0,USR
664,133869,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,7,93,0,5,0,0,0,0,0,5,4,0,0,,,16,,,0,0,USR
665,138100,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,10,13,0,8,0,0,0,0,0,2,1,0,0,,,50,Other,,5,9,ORG
666,138100,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,1,10,13,0,9,0,0,0,0,0,2,1,0,0,,,50,Other,,5,10,ORG
667,138100,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,1,12,13,1,10,1,0,0,2,2,2,1,0,0,,,50,Other,,5,9,ORG
668,138100,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,2,12,13,2,11,2,0,0,2,2,2,1,0,0,,,50,Other,,5,9,ORG
669,138100,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,2,12,13,2,12,2,0,0,2,2,2,1,0,0,,,50,Other,,5,10,ORG
670,138100,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,3,12,13,2,13,2,0,0,2,2,2,1,0,0,,,50,Other,,6,10,ORG
671,138100,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,5,12,13,3,14,2,0,0,2,2,2,1,0,0,,,50,Other,,6,10,ORG
672,138100,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,5,12,13,3,14,2,0,0,2,2,2,1,0,0,,,50,Other,,6,10,ORG
673,140500,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,2,7,109,9,25,3,0,0,0,5,3,1,2,1,399.5333333,89406.6,50,Other,,7,3,ORG
674,140500,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,2,7,180,14,28,6,0,0,3,9,3,1,4,4,647.5041667,22803.58333,50,Other,,9,3,ORG
675,140500,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,3,8,209,16,33,6,0,0,3,21,3,1,4,10,647.5041667,118236.25,50,Other,,11,4,ORG
676,140500,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,6,8,234,19,34,9,0,0,12,37,5,3,6,16,8144.852778,77222.96771,50,Other,,11,4,ORG
677,140500,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,7,8,239,20,39,9,0,0,12,45,5,3,6,17,8144.852778,73022.95588,50,Other,,13,4,ORG
678,140500,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,7,8,240,20,43,9,0,0,12,45,5,3,6,17,8144.852778,73022.95588,50,Other,,15,5,ORG
679,140500,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,8,8,300,32,48,22,6,8,46,164,10,4,11,26,6672.580303,49745.50256,50,Other,,17,5,ORG
680,140500,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,9,8,309,33,51,25,6,8,47,165,11,4,13,28,5648.09359,46193.21071,50,Other,,17,5,ORG
681,142415,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,2,5,1,32,8,3,0,0,0,31,1,1,2,5,437.4,11237.56,50,Other,,5,2,USR
682,142415,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,2,6,38,37,9,3,0,0,0,37,4,3,2,10,437.4,33503.22333,50,Other,,5,2,USR
683,142415,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,3,6,352,43,9,3,0,0,0,43,8,4,2,13,437.4,36332.79487,50,Other,,6,2,USR
684,142415,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,3,6,1111,53,10,3,0,0,0,53,13,5,2,21,437.4,83266.00159,50,Other,,7,3,USR
685,142415,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,3,6,1274,55,11,3,0,0,0,56,15,5,2,21,437.4,83266.00159,50,Other,,7,3,USR
686,142415,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,3,8,1278,63,13,10,0,0,1,72,15,5,4,26,748.7708333,67430.30641,50,Other,,7,5,USR
687,142415,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,4,8,1466,65,14,10,0,0,1,73,15,5,4,26,748.7708333,67430.30641,50,Other,,7,6,USR
688,142415,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,5,8,1710,72,14,13,1,0,1,75,18,5,6,31,501.0916667,85395.4586,50,Other,,8,7,USR
689,149816,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,0,3,0,0,0,0,0,0,0,2,0,0,0,,,,,,0,0,USR
690,149816,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,0,15,0,0,0,0,0,0,0,2,0,0,0,,,,,,0,0,USR
691,149816,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,0,60,0,0,0,0,0,0,0,2,0,0,0,,,,,,0,0,USR
692,149816,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,0,108,0,0,0,0,0,0,0,3,0,0,0,,,,,,0,0,USR
693,149816,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,0,126,0,0,0,0,0,0,0,3,0,0,0,,,,,,0,0,USR
694,149816,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,2,146,0,0,0,0,0,0,0,3,0,0,0,,,,,,0,1,USR
695,149816,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,3,169,2,0,6,0,0,0,0,5,2,2,0,0.108333333,,,,,0,1,USR
696,149816,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,3,197,3,0,10,2,0,0,0,5,2,4,0,0.5375,,,,,0,1,USR
697,151228,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,34,18,0,406,0,0,0,0,0,1,1,0,0,,,66,,https://api.github.com/repos/github/dmca/contents/CONTRIBUTING.md,30,30,ORG
698,151228,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,34,30,0,421,0,0,0,0,0,1,1,0,0,,,66,,https://api.github.com/repos/github/dmca/contents/CONTRIBUTING.md,31,31,ORG
